subject,task,session,file,condition,component,tmin,tmax,roi,mean_amp_uV
sub24,task1,2,clean_epochs_task1_ICA_sub24_czy1_sess2-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-11.953578473949207
sub24,task1,2,clean_epochs_task1_ICA_sub24_czy1_sess2-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-11.019195441823259
sub24,task1,2,clean_epochs_task1_ICA_sub24_czy1_sess2-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-11.690458992555797
sub24,task1,2,clean_epochs_task1_ICA_sub24_czy1_sess2-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-11.080971732858083
sub24,task1,2,clean_epochs_task1_ICA_sub24_czy1_sess2-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-14.171299817122218
sub24,task1,2,clean_epochs_task1_ICA_sub24_czy1_sess2-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-10.821511310511822
sub24,task1,3,clean_epochs_task1_ICA_sub24_czy1_sess3-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-5.729689732337666
sub24,task1,3,clean_epochs_task1_ICA_sub24_czy1_sess3-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-7.241394514151856
sub24,task1,3,clean_epochs_task1_ICA_sub24_czy1_sess3-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-6.170917626114049
sub24,task1,3,clean_epochs_task1_ICA_sub24_czy1_sess3-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-5.918434627313527
sub24,task1,3,clean_epochs_task1_ICA_sub24_czy1_sess3-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-5.836311903552839
