subject,task,session,file,condition,component,tmin,tmax,roi,mean_amp_uV
sub24,task2,1,clean_epochs_task2_ICA_sub24_czy1_sess1-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-0.7500519046986309
sub24,task2,1,clean_epochs_task2_ICA_sub24_czy1_sess1-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-0.6746430934525199
sub24,task2,1,clean_epochs_task2_ICA_sub24_czy1_sess1-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-0.9311909745426721
sub24,task2,1,clean_epochs_task2_ICA_sub24_czy1_sess1-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-1.1589247288795446
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-5.818494390744386
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-6.5407717998601935
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-5.952065597959937
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-6.0298398195291485
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-5.709864866041286
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-5.9078509352582245
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-6.902237700102335
sub24,task2,2,clean_epochs_task2_ICA_sub24_czy1_sess2-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-6.344977770562368
sub24,task2,3,clean_epochs_task2_ICA_sub24_czy1_sess3-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-1.4199646664376873
sub24,task2,3,clean_epochs_task2_ICA_sub24_czy1_sess3-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-1.7057783111459415
sub24,task2,3,clean_epochs_task2_ICA_sub24_czy1_sess3-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-2.106195582216078
sub24,task2,3,clean_epochs_task2_ICA_sub24_czy1_sess3-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-1.4329200126066632
sub24,task2,3,clean_epochs_task2_ICA_sub24_czy1_sess3-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-2.5359391092291257
sub24,task2,3,clean_epochs_task2_ICA_sub24_czy1_sess3-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-1.3722734509337795
